County,City,Town,Village,Housing_Type,Official_Land_Value,Actual_Land_Value
충청남도,아산시,영인면,창용리,단독/다가구,,26594.0
충청남도,아산시,온천동,,단독/다가구,,36050.0
충청남도,아산시,용화동,,단독/다가구,,50035.0
충청남도,아산시,음봉면,덕지리,단독/다가구,,36000.0
충청남도,아산시,음봉면,산동리,단독/다가구,,32167.0
충청남도,아산시,음봉면,소동리,단독/다가구,,12000.0
충청남도,아산시,음봉면,송촌리,단독/다가구,,36366.0
충청남도,아산시,음봉면,신정리,단독/다가구,,48671.0
충청남도,아산시,음봉면,신휴리,단독/다가구,,30960.0
충청남도,아산시,음봉면,쌍룡리,단독/다가구,,8500.0
충청남도,아산시,음봉면,쌍암리,단독/다가구,,1000.0
충청남도,아산시,음봉면,원남리,단독/다가구,,58939.0
충청남도,아산시,읍내동,,단독/다가구,,22500.0
충청남도,아산시,인주면,걸매리,단독/다가구,,5910.0
충청남도,아산시,인주면,공세리,단독/다가구,,7250.0
충청남도,아산시,인주면,관암리,단독/다가구,,5000.0
충청남도,아산시,인주면,냉정리,단독/다가구,,17000.0
충청남도,아산시,인주면,문방리,단독/다가구,,10000.0
충청남도,아산시,인주면,밀두리,단독/다가구,,116750.0
충청남도,아산시,인주면,해암리,단독/다가구,,6200.0
충청남도,아산시,좌부동,,단독/다가구,,16500.0
충청남도,아산시,탕정면,갈산리,단독/다가구,,76615.0
충청남도,아산시,탕정면,매곡리,단독/다가구,,74155.0
충청남도,아산시,탕정면,명암리,단독/다가구,,62295.0
충청남도,아산시,탕정면,호산리,단독/다가구,,84848.0
충청남도,예산군,고덕면,구만리,단독/다가구,,3100.0
충청남도,예산군,고덕면,대천리,단독/다가구,,46823.0
충청남도,예산군,고덕면,몽곡리,단독/다가구,,5030.0
충청남도,예산군,고덕면,사리,단독/다가구,,3500.0
충청남도,예산군,고덕면,상궁리,단독/다가구,,6640.0
충청남도,예산군,고덕면,상장리,단독/다가구,,6255.0
충청남도,예산군,고덕면,석곡리,단독/다가구,,6200.0
충청남도,예산군,고덕면,용리,단독/다가구,,6730.0
충청남도,예산군,광시면,가덕리,단독/다가구,,5880.0
충청남도,예산군,광시면,노전리,단독/다가구,,25000.0
충청남도,예산군,광시면,대리,단독/다가구,,20000.0
충청남도,예산군,광시면,미곡리,단독/다가구,,16000.0
충청남도,예산군,광시면,서초정리,단독/다가구,,11700.0
충청남도,예산군,광시면,신대리,단독/다가구,,6600.0
충청남도,예산군,광시면,용두리,단독/다가구,,4500.0
충청남도,예산군,광시면,은사리,단독/다가구,,10000.0
충청남도,예산군,광시면,하장대리,단독/다가구,,10310.0
충청남도,예산군,대술면,마전리,단독/다가구,,6270.0
충청남도,예산군,대술면,산정리,단독/다가구,,10575.0
충청남도,예산군,대술면,송석리,단독/다가구,,15400.0
충청남도,예산군,대술면,시산리,단독/다가구,,1920.0
충청남도,예산군,대술면,장복리,단독/다가구,,3200.0
충청남도,예산군,대술면,화산리,단독/다가구,,4975.0
충청남도,예산군,대술면,화천리,단독/다가구,,4000.0
충청남도,예산군,대흥면,교촌리,단독/다가구,,9200.0
충청남도,예산군,대흥면,금곡리,단독/다가구,,5100.0
충청남도,예산군,대흥면,대률리,단독/다가구,,21300.0
충청남도,예산군,대흥면,동서리,단독/다가구,,11000.0
충청남도,예산군,대흥면,상중리,단독/다가구,,17689.0
충청남도,예산군,대흥면,손지리,단독/다가구,,14000.0
충청남도,예산군,대흥면,탄방리,단독/다가구,,18900.0
충청남도,예산군,덕산면,광천리,단독/다가구,,26000.0
충청남도,예산군,덕산면,대동리,단독/다가구,,28000.0
충청남도,예산군,덕산면,대치리,단독/다가구,,25033.0
충청남도,예산군,덕산면,둔리,단독/다가구,,19428.0
충청남도,예산군,덕산면,복당리,단독/다가구,,12000.0
충청남도,예산군,덕산면,시량리,단독/다가구,,22500.0
충청남도,예산군,덕산면,신평리,단독/다가구,,18800.0
충청남도,예산군,덕산면,옥계리,단독/다가구,,33650.0
충청남도,예산군,덕산면,읍내리,단독/다가구,,36000.0
충청남도,예산군,봉산면,고도리,단독/다가구,,5630.0
충청남도,예산군,봉산면,마교리,단독/다가구,,6300.0
충청남도,예산군,봉산면,봉림리,단독/다가구,,36000.0
충청남도,예산군,봉산면,옥전리,단독/다가구,,7500.0
충청남도,예산군,봉산면,하평리,단독/다가구,,22600.0
충청남도,예산군,봉산면,효교리,단독/다가구,,15897.0
충청남도,예산군,삽교읍,두리,단독/다가구,,8538.0
충청남도,예산군,삽교읍,목리,단독/다가구,,42000.0
충청남도,예산군,삽교읍,상하리,단독/다가구,,19100.0
충청남도,예산군,삽교읍,성리,단독/다가구,,13750.0
충청남도,예산군,삽교읍,송산리,단독/다가구,,14000.0
충청남도,예산군,삽교읍,신가리,단독/다가구,,13667.0
충청남도,예산군,삽교읍,신리,단독/다가구,,3500.0
충청남도,예산군,삽교읍,안치리,단독/다가구,,5148.0
충청남도,예산군,삽교읍,용동리,단독/다가구,,4930.0
충청남도,예산군,삽교읍,창정리,단독/다가구,,7500.0
충청남도,예산군,신암면,계촌리,단독/다가구,,3000.0
충청남도,예산군,신암면,별리,단독/다가구,,2400.0
충청남도,예산군,신암면,신종리,단독/다가구,,13500.0
충청남도,예산군,신암면,신택리,단독/다가구,,5812.0
충청남도,예산군,신암면,예림리,단독/다가구,,3172.0
충청남도,예산군,신암면,오산리,단독/다가구,,8611.0
충청남도,예산군,신암면,조곡리,단독/다가구,,16700.0
충청남도,예산군,신양면,가지리,단독/다가구,,10000.0
충청남도,예산군,신양면,만사리,단독/다가구,,11850.0
충청남도,예산군,신양면,서계양리,단독/다가구,,4500.0
충청남도,예산군,신양면,여래미리,단독/다가구,,571.0
충청남도,예산군,신양면,죽천리,단독/다가구,,3000.0
충청남도,예산군,신양면,차동리,단독/다가구,,9100.0
충청남도,예산군,예산읍,간양리,단독/다가구,,14340.0
충청남도,예산군,예산읍,관작리,단독/다가구,,6000.0
충청남도,예산군,예산읍,산성리,단독/다가구,,18533.0
충청남도,예산군,예산읍,수철리,단독/다가구,,5200.0
충청남도,예산군,예산읍,신례원리,단독/다가구,,11650.0
충청남도,예산군,예산읍,예산리,단독/다가구,,6881.0
충청남도,예산군,예산읍,주교리,단독/다가구,,14764.0
충청남도,예산군,예산읍,창소리,단독/다가구,,12132.0
충청남도,예산군,예산읍,향천리,단독/다가구,,12468.0
충청남도,예산군,오가면,분천리,단독/다가구,,10370.0
충청남도,예산군,오가면,신원리,단독/다가구,,17500.0
충청남도,예산군,오가면,신장리,단독/다가구,,5000.0
충청남도,예산군,오가면,양막리,단독/다가구,,5000.0
충청남도,예산군,오가면,역탑리,단독/다가구,,9413.0
충청남도,예산군,오가면,오촌리,단독/다가구,,8875.0
충청남도,예산군,오가면,원천리,단독/다가구,,8000.0
충청남도,예산군,오가면,원평리,단독/다가구,,2800.0
충청남도,예산군,오가면,좌방리,단독/다가구,,6100.0
충청남도,예산군,응봉면,건지화리,단독/다가구,,14500.0
충청남도,예산군,응봉면,주령리,단독/다가구,,17700.0
충청남도,천안시,동남구,광덕면 광덕리,단독/다가구,,22868.0
충청남도,천안시,동남구,광덕면 대평리,단독/다가구,,28500.0
충청남도,천안시,동남구,광덕면 매당리,단독/다가구,,9300.0
충청남도,천안시,동남구,광덕면 보산원리,단독/다가구,,13480.0
충청남도,천안시,동남구,광덕면 신덕리,단독/다가구,,15000.0
충청남도,천안시,동남구,광덕면 신흥리,단독/다가구,,18425.0
충청남도,천안시,동남구,광덕면 지장리,단독/다가구,,7000.0
충청남도,천안시,동남구,구성동,단독/다가구,,46400.0
충청남도,천안시,동남구,다가동,단독/다가구,,25437.0
충청남도,천안시,동남구,대흥동,단독/다가구,,13534.0
충청남도,천안시,동남구,동면 덕성리,단독/다가구,,9500.0
충청남도,천안시,동남구,동면 동산리,단독/다가구,,4370.0
충청남도,천안시,동남구,동면 수남리,단독/다가구,,8583.0
충청남도,천안시,동남구,동면 죽계리,단독/다가구,,10600.0
충청남도,천안시,동남구,동면 화덕리,단독/다가구,,9000.0
충청남도,천안시,동남구,목천읍 교촌리,단독/다가구,,30009.0
충청남도,천안시,동남구,목천읍 도장리,단독/다가구,,7700.0
충청남도,천안시,동남구,목천읍 동리,단독/다가구,,18648.0
충청남도,천안시,동남구,목천읍 동평리,단독/다가구,,27475.0
충청남도,천안시,동남구,목천읍 삼성리,단독/다가구,,33000.0
충청남도,천안시,동남구,목천읍 서리,단독/다가구,,29685.0
충청남도,천안시,동남구,목천읍 서흥리,단독/다가구,,25500.0
충청남도,천안시,동남구,목천읍 송전리,단독/다가구,,24960.0
충청남도,천안시,동남구,목천읍 신계리,단독/다가구,,33000.0
충청남도,천안시,동남구,목천읍 지산리,단독/다가구,,34767.0
충청남도,천안시,동남구,병천면 가전리,단독/다가구,,39530.0
충청남도,천안시,동남구,병천면 관성리,단독/다가구,,9825.0
충청남도,천안시,동남구,병천면 도원리,단독/다가구,,7300.0
충청남도,천안시,동남구,병천면 매성리,단독/다가구,,13900.0
충청남도,천안시,동남구,병천면 병천리,단독/다가구,,27700.0
충청남도,천안시,동남구,병천면 봉항리,단독/다가구,,9995.0
충청남도,천안시,동남구,봉명동,단독/다가구,,50340.0
충청남도,천안시,동남구,북면 납안리,단독/다가구,,10000.0
충청남도,천안시,동남구,북면 명덕리,단독/다가구,,36700.0
충청남도,천안시,동남구,북면 사담리,단독/다가구,,22660.0
충청남도,천안시,동남구,북면 상동리,단독/다가구,,31625.0
충청남도,천안시,동남구,북면 연춘리,단독/다가구,,21200.0
충청남도,천안시,동남구,북면 오곡리,단독/다가구,,6000.0
충청남도,천안시,동남구,북면 용암리,단독/다가구,,20912.0
충청남도,천안시,동남구,북면 은지리,단독/다가구,,12500.0
충청남도,천안시,동남구,사직동,단독/다가구,,16600.0
충청남도,천안시,동남구,삼룡동,단독/다가구,,26000.0
충청남도,천안시,동남구,성남면 대정리,단독/다가구,,31800.0
충청남도,천안시,동남구,성남면 대흥리,단독/다가구,,22250.0
충청남도,천안시,동남구,성남면 석곡리,단독/다가구,,9400.0
충청남도,천안시,동남구,성남면 신덕리,단독/다가구,,4900.0
충청남도,천안시,동남구,성남면 화성리,단독/다가구,,9300.0
충청남도,천안시,동남구,성황동,단독/다가구,,32033.0
충청남도,천안시,동남구,수신면 발산리,단독/다가구,,12658.0
충청남도,천안시,동남구,수신면 속창리,단독/다가구,,15000.0
충청남도,천안시,동남구,수신면 장산리,단독/다가구,,30150.0
충청남도,천안시,동남구,수신면 해정리,단독/다가구,,16000.0
충청남도,천안시,동남구,신방동,단독/다가구,,89549.0
충청남도,천안시,동남구,신부동,단독/다가구,,76689.0
충청남도,천안시,동남구,안서동,단독/다가구,,73167.0
충청남도,천안시,동남구,영성동,단독/다가구,,50500.0
충청남도,천안시,동남구,오룡동,단독/다가구,,28000.0
충청남도,천안시,동남구,용곡동,단독/다가구,,34400.0
충청남도,천안시,동남구,원성동,단독/다가구,,28032.0
충청남도,천안시,동남구,유량동,단독/다가구,,70834.0
충청남도,천안시,동남구,청당동,단독/다가구,,76444.0
충청남도,천안시,동남구,청수동,단독/다가구,,61667.0
충청남도,천안시,동남구,풍세면 가송리,단독/다가구,,19000.0
충청남도,천안시,동남구,풍세면 남관리,단독/다가구,,2000.0
