시도,구분,주소,연간_임대료(원),면적(㎡),지목
경상북도,매도-수탁,경상북도 영양군 수비면 오기리 654-1,"31,000,000","1,720",답
경상북도,매도-수탁,경상북도 영양군 영양읍 무창리 745-4,"43,500,000","2,876",전
경상북도,매도-수탁,경상북도 영양군 영양읍 상원리 362-2,"87,900,000","2,906",전
경상북도,매도-수탁,경상북도 영양군 영양읍 상원리 354-3,"5,680,000",188,전
경상북도,매도-수탁,경상북도 영양군 영양읍 상원리 841-2,"25,350,000","2,383",전
경상북도,매도-수탁,경상북도 영양군 영양읍 상원리 359,"87,900,000",456,전
경상북도,매도-수탁,경상북도 영양군 영양읍 상원리 841-1,"44,650,000","4,198",전
경상북도,매도-수탁,경상북도 영양군 영양읍 상원리 354-4,"5,400,000",180,전
경상북도,매도-수탁,경상북도 영양군 영양읍 상원리 243,"69,860,000","3,299",전
경상북도,매도-수탁,경상북도 영양군 영양읍 상원리 416,"34,500,000",350,과수원
경상북도,매도-수탁,경상북도 영양군 영양읍 상원리 419,"155,500,000","2,856",과수원
경상북도,매도-수탁,경상북도 영양군 영양읍 화천리 812-3,"31,900,000","1,054",전
경상북도,매도-수탁,경상북도 영양군 영양읍 화천리 812-2,"12,500,000",416,전
경상북도,매도-수탁,경상북도 영양군 영양읍 화천리 812-1,"35,300,000","1,167",전
경상북도,매도-수탁,경상북도 영양군 영양읍 화천리 400,"35,600,000","1,177",전
경상북도,매도-수탁,경상북도 영양군 일월면 도계리 355-1,"18,290,000","2,016",과수원
경상북도,매도-수탁,경상북도 영양군 일월면 도계리 354,"2,960,000",327,과수원
경상북도,매도-수탁,경상북도 영양군 일월면 도계리 346,"29,240,000","3,223",과수원
경상북도,매도-수탁,경상북도 영양군 일월면 도계리 340,"6,020,000",664,과수원
경상북도,매도-수탁,경상북도 영양군 일월면 도계리 347,"9,180,000","1,012",과수원
경상북도,매도-수탁,경상북도 영양군 일월면 도계리 341,"3,950,000",436,과수원
경상북도,매도-수탁,경상북도 영양군 일월면 도계리 357,"38,430,000","4,235",과수원
경상북도,매도-수탁,경상북도 영양군 일월면 도계리 356,"14,330,000","1,580",과수원
경상북도,매도-수탁,경상북도 영양군 일월면 도계리 354,"2,960,000",327,과수원
경상북도,매도-수탁,경상북도 영양군 일월면 도계리 346,"29,240,000","3,223",과수원
경상북도,매도-수탁,경상북도 영양군 일월면 도계리 340,"6,020,000",664,과수원
경상북도,매도-수탁,경상북도 영양군 일월면 도계리 347,"9,180,000","1,012",과수원
경상북도,매도-수탁,경상북도 영양군 일월면 도계리 341,"3,950,000",436,과수원
경상북도,매도-수탁,경상북도 영양군 일월면 도계리 339,"14,840,000","1,636",과수원
경상북도,매도-수탁,경상북도 영양군 일월면 도곡리 332-1,"89,800,000","2,967",전
경상북도,매도-수탁,경상북도 영양군 일월면 도곡리 344-4,"7,700,000",375,전
경상북도,매도-수탁,경상북도 영양군 일월면 도곡리 353,"193,800,000","4,271",전
경상북도,매도-수탁,경상북도 영양군 일월면 문암리 489,"2,600,000",134,전
경상북도,매도-수탁,경상북도 영양군 일월면 문암리 489-1,"13,975,000",712,전
경상북도,매도-수탁,경상북도 영양군 일월면 문암리 489-2,"46,085,000","2,344",전
경상북도,매도-수탁,경상북도 영양군 일월면 문암리 503,"26,715,000","1,359",전
경상북도,매도-수탁,경상북도 영양군 입암면 방전리 488,"55,000,000","1,712",답
경상북도,매도-수탁,경상북도 영양군 입암면 산해리 1114-1,"144,900,000","4,790",과수원
경상북도,매도-수탁,경상북도 영양군 입암면 산해리 1098-1,"60,400,000","1,998",과수원
경상북도,매도-수탁,경상북도 영양군 입암면 신구리 53,"70,950,000","1,564",과수원
경상북도,매도-수탁,경상북도 영양군 입암면 양항리 496-1,"168,750,000","3,719",과수원
경상북도,매도-수탁,경상북도 영양군 입암면 양항리 166,"35,600,000","1,177",답
경상북도,매도-수탁,경상북도 영양군 입암면 양항리 167,"133,000,000","4,397",답
경상북도,매도-수탁,경상북도 영양군 입암면 연당리 92-2,"86,000,000","2,843",답
경상북도,매도-수탁,경상북도 영양군 입암면 연당리 92-1,"79,500,000","2,629",답
경상북도,매도-수탁,경상북도 영양군 입암면 연당리 19,"108,800,000","3,597",전
경상북도,매도-경영회생,경상북도 영양군 청기면 구매리 439,"23,359,300","1,223",과수원
경상북도,매도-경영회생,경상북도 영양군 청기면 구매리 378-1,"36,382,500","1,617",과수원
경상북도,매도-경영회생,경상북도 영양군 청기면 구매리 438,"36,454,000","1,657",과수원
경상북도,매도-경영회생,경상북도 영양군 청기면 구매리 637,"52,780,000","3,016",과수원
경상북도,매도-경영회생,경상북도 영양군 청기면 구매리 603,"33,092,500","1,891",과수원
경상북도,매도-경영회생,경상북도 영양군 청기면 구매리 606,"44,205,000","2,526",과수원
경상북도,매도-수탁,경상북도 영양군 청기면 당리 555,"93,360,000","5,144",전
경상북도,매도-수탁,경상북도 영양군 청기면 당리 556,"9,000,000",496,전
경상북도,매도-수탁,경상북도 영양군 청기면 당리 555-1,"3,840,000",211,전
경상북도,매도-수탁,경상북도 영양군 청기면 무진리 591-1,"54,000,000","3,564",전
경상북도,매도-수탁,경상북도 영양군 청기면 무진리 593,"83,500,000","5,513",전
경상북도,매도-수탁,경상북도 영양군 청기면 무진리 466,"125,500,000","8,283",전
경상북도,매도-수탁,경상북도 영양군 청기면 청기리 162-2,"27,000,000",892,답
경상북도,매도-수탁,경상북도 영양군 청기면 청기리 175,"90,000,000","2,982",전
경상북도,매도-수탁,경상북도 영양군 청기면 청기리 190,"9,000,000",516,전
경상북도,매도-수탁,경상북도 영양군 청기면 행화리 444,"33,000,000","2,196",전
경상북도,임대-수탁,경상북도 영주시 단산면 단곡리 545-2,"2,000,000","4,539",과수원
경상북도,임대-수탁,경상북도 영주시 단산면 동원리 402,"500,000","3,874",답
경상북도,임대-수탁,경상북도 영주시 단산면 사천리 664-3,"800,000","2,358.10",답
경상북도,임대-수탁,경상북도 영주시 문수면 월호리 407,"140,000","1,375",전
경상북도,임대-수탁,경상북도 영주시 문수면 월호리 406,"40,000",354,전
경상북도,임대-수탁,경상북도 영주시 문수면 월호리 413,"390,000","3,772",전
경상북도,임대-수탁,경상북도 영주시 문수면 월호리 898,"1,500,000","1,998",전
경상북도,임대-수탁,경상북도 영주시 문수면 월호리 414,"330,000","3,197",전
경상북도,임대-공공임대용,경상북도 영주시 봉현면 유전리 584-1,"307,000","2,365",답
경상북도,임대-수탁,경상북도 영주시 봉현면 유전리 650,"2,500,000","8,342",과수원
경상북도,임대-수탁,경상북도 영주시 봉현면 유전리 397-1,"450,000","3,384",과수원
경상북도,임대-수탁,경상북도 영주시 봉현면 유전리 396,"50,000",518,과수원
경상북도,매도-수탁,경상북도 영주시 봉현면 하촌리 563,"25,000,000","1,504",전
경상북도,매도-수탁,경상북도 영주시 봉현면 하촌리 153-2,"124,300,000","3,738",과수원
경상북도,매도-수탁,경상북도 영주시 봉현면 하촌리 576-2,"136,000,000","8,151",과수원
경상북도,매도-수탁,경상북도 영주시 부석면 감곡리 550-3,"55,800,000","1,845",전
경상북도,매도-수탁,경상북도 영주시 부석면 감곡리 548-2,"158,900,000","5,254",전
경상북도,임대-수탁,경상북도 영주시 부석면 노곡리 554,"250,000","1,438",전
경상북도,매도-수탁,경상북도 영주시 부석면 노곡리 351-3,"157,800,000","4,732",답
경상북도,임대-수탁,경상북도 영주시 부석면 노곡리 581-2,"50,000",301,전
경상북도,매도-수탁,경상북도 영주시 부석면 노곡리 351-3,"157,800,000","4,732",답
경상북도,매도-수탁,경상북도 영주시 부석면 노곡리 352,"38,500,000","1,150",답
경상북도,임대-공공임대용,경상북도 영주시 부석면 북지리 999,"542,000","2,159",답
경상북도,임대-수탁,경상북도 영주시 부석면 임곡리 759,"650,000","2,681",전
경상북도,임대-수탁,경상북도 영주시 부석면 임곡리 133,"650,000","2,616",전
경상북도,임대-수탁,경상북도 영주시 부석면 임곡리 149,"650,000","1,058",전
경상북도,임대-수탁,경상북도 영주시 부석면 임곡리 146,"650,000","4,419",답
경상북도,임대-수탁,경상북도 영주시 아지동 87-10,"510,000","1,838",답
경상북도,임대-수탁,경상북도 영주시 아지동 88,"930,000","3,302",답
경상북도,매도-수탁,경상북도 영주시 아지동 116-1,"113,800,000","2,280",전
경상북도,매도-수탁,경상북도 영주시 안정면 내줄리 598,"107,000,000","2,846",과수원
경상북도,임대-수탁,경상북도 영주시 안정면 봉암리 12-2,"500,000","3,516",답
경상북도,임대-수탁,경상북도 영주시 안정면 여륵리 509,"360,000","2,089",전
경상북도,매도-수탁,경상북도 영주시 안정면 오계리 686,"80,000,000","3,236",전
경상북도,임대-수탁,경상북도 영주시 안정면 일원리 182-2,"390,000","1,997",답
경상북도,임대-수탁,경상북도 영주시 이산면 두월리 264,"300,000","1,220",전
경상북도,매도-수탁,경상북도 영주시 이산면 두월리 13,"50,000,000","2,853",전
경상북도,임대-수탁,경상북도 영주시 이산면 두월리 268-2,"1,200,000","4,707",전
경상북도,임대-수탁,경상북도 영주시 이산면 두월리 262-1,"70,000",271,전
경상북도,임대-수탁,경상북도 영주시 이산면 두월리 262-1,"70,000",271,전
경상북도,임대-수탁,경상북도 영주시 이산면 두월리 263,"860,000","3,441",전
경상북도,임대-수탁,경상북도 영주시 이산면 신암리 1364,"700,000","1,970",답
경상북도,임대-수탁,경상북도 영주시 이산면 신암리 1342,"1,000,000","4,013",답
경상북도,임대-수탁,경상북도 영주시 이산면 신암리 1363,"750,000","2,972",답
경상북도,임대-수탁,경상북도 영주시 이산면 신천리 763,"50,000",479,전
경상북도,임대-수탁,경상북도 영주시 이산면 신천리 761,"500,000","3,455",전
경상북도,임대-수탁,경상북도 영주시 이산면 신천리 765,"50,000",321,전
경상북도,임대-수탁,경상북도 영주시 이산면 운문리 579,"1,500,000","5,613",전
경상북도,임대-수탁,경상북도 영주시 이산면 운문리 708,"100,000",37,답
경상북도,임대-수탁,경상북도 영주시 이산면 운문리 737,"300,000",818,답
경상북도,임대-수탁,경상북도 영주시 이산면 운문리 158,"400,000","1,748",전
경상북도,임대-수탁,경상북도 영주시 이산면 운문리 221,"650,000","2,241",전
경상북도,임대-수탁,경상북도 영주시 이산면 운문리 708,"100,000",37,답
경상북도,임대-수탁,경상북도 영주시 이산면 운문리 577,"300,000",949,전
경상북도,매도-수탁,경상북도 영주시 이산면 원리 635,"14,700,000",350,전
경상북도,매도-수탁,경상북도 영주시 이산면 원리 634,"6,300,000",152,전
경상북도,매도-수탁,경상북도 영주시 이산면 원리 633,"14,560,000",344,전
경상북도,매도-수탁,경상북도 영주시 이산면 원리 632-5,"15,960,000",380,전
경상북도,임대-수탁,경상북도 영주시 장수면 갈산리 739-1,"500,000","1,382",전
경상북도,임대-수탁,경상북도 영주시 장수면 갈산리 521,"1,500,000","5,841",전
경상북도,임대-수탁,경상북도 영주시 장수면 갈산리 522-2,"50,000",129,전
경상북도,임대-수탁,경상북도 영주시 장수면 두전리 44,"680,000","3,689",답
경상북도,매도-수탁,경상북도 영주시 장수면 성곡리 188-6,"560,000,000","14,136",전
경상북도,매도-수탁,경상북도 영주시 장수면 성곡리 245,"5,000,000",288,전
경상북도,매도-수탁,경상북도 영주시 장수면 성곡리 188-1,"5,000,000",354,전
경상북도,임대-수탁,경상북도 영주시 장수면 성곡리 273,"400,000","1,871",전
경상북도,매도-수탁,경상북도 영주시 장수면 파지리 184-2,"100,000,000","2,596",답
경상북도,매도-수탁,경상북도 영주시 조암동 548-4,"8,030,000",106,전
경상북도,매도-수탁,경상북도 영주시 조암동 548-3,"23,560,000",311,전
경상북도,매도-수탁,경상북도 영주시 조암동 551,"517,272,000","6,828",전
경상북도,매도-수탁,경상북도 영주시 조암동 548-3,"23,560,000",311,전
경상북도,매도-수탁,경상북도 영주시 조암동 548-1,"20,000,000",264,전
경상북도,임대-수탁,경상북도 영주시 조와동 278-5,"2,400,000","14,381",전
경상북도,임대-수탁,경상북도 영주시 평은면 지곡리 471,"1,000,000","8,142",전
경상북도,임대-수탁,경상북도 영주시 평은면 천본리 338,"180,000",651,전
경상북도,임대-수탁,경상북도 영주시 평은면 천본리 784,"600,000","2,350",답
경상북도,임대-수탁,경상북도 영주시 평은면 천본리 337,"1,500,000","5,372",전
경상북도,임대-수탁,경상북도 영주시 평은면 평은리 21,"1,500,000","5,666",과수원
경상북도,임대-수탁,경상북도 영천시 고경면 대성리 246,"150,000","1,207",답
경상북도,임대-수탁,경상북도 영천시 고경면 대성리 247,"150,000",267,답
경상북도,임대-수탁,경상북도 영천시 고경면 덕암리 175,"3,600,000","1,590",전
경상북도,임대-수탁,경상북도 영천시 고경면 도암리 391,"1,300,000","2,939",답
경상북도,임대-수탁,경상북도 영천시 금호읍 대곡리 324,"180,000","1,332",전
