County,City,Town,Address,Park_Name,Park_Type,Latitude,Longitude
충청남도,홍성군,홍북읍,신경리 1201,자경천1공원(홍북근린6호),근린공원,36.647995,126.675595
충청남도,천안시,서북구,"불당동 1641,1642,1643,1855",물총새공원,근린공원,36.81067673,127.1076169
충청남도,청양군,정산면,서정리 101-5,정산 어린이공원,어린이공원,36.413078,126.947993
충청남도,청양군,청양읍,교월리 59,지천생태공원,근린공원,36.45349758,126.811661
충청남도,청양군,청양읍,교월리 산19-1,교월공원,근린공원,36.448076,126.810827
충청남도,청양군,청양읍,교월리 산203-1,제4어린이공원,어린이공원,36.448064,126.808961
충청남도,청양군,청양읍,교월리 산5-1,향교공원,근린공원,36.455705,126.816207
충청남도,청양군,청양읍,벽천리 766,벽천1공원,소공원,36.437889,126.797178
충청남도,청양군,청양읍,벽천리 767,벽천2공원,소공원,36.43750711,126.7973099537
충청남도,청양군,청양읍,읍내리 15-10,제3소공원,소공원,36.453608,126.807963
충청남도,청양군,청양읍,읍내리 167-89,제3어린이공원,어린이공원,36.449281,126.804422
충청남도,청양군,청양읍,읍내리 184-11,제2어린이공원,어린이공원,36.449118,126.800216
충청남도,청양군,청양읍,읍내리 216-13,제1어린이공원,어린이공원,36.452732,126.8015043
충청남도,청양군,청양읍,읍내리 380-1,읍내2공원,소공원,36.444808,126.800433
충청남도,청양군,청양읍,읍내리 387-1,읍내1공원,소공원,36.445203,126.799506
충청남도,태안군,태안읍,동문리 32,동문공원,근린공원,36.75353265,126.3065883
충청남도,태안군,안면읍,승언리 1350-24,조각공원,문화공원,36.518033,126.340969
충청남도,태안군,태안읍,동문리 898-4,어린이 03호공원,어린이공원,36.745784,126.305077
충청남도,태안군,태안읍,동문리 888-6,생태놀이터,어린이공원,36.747959,126.306034
충청남도,태안군,태안읍,남문리 706-6,어린이 05호공원,어린이공원,36.747026,126.301352
충청남도,태안군,태안읍,동문리 682-1,어린이 06호공원,어린이공원,36.757429,126.300269
충청남도,태안군,태안읍,동문리 431,어린이 07호공원,어린이공원,36.75474496,126.302088
충청남도,태안군,태안읍,동문리 665-6,어린이 08호공원,어린이공원,36.75693586,126.3000842
충청남도,태안군,태안읍,남문리 458-1,어린이 09호공원,어린이공원,36.754286,126.292772
충청남도,태안군,태안읍,남문리 389,어린이 10호공원,어린이공원,36.759591,126.291312
충청남도,태안군,안면읍,승언리 1121,어린이 13호공원,어린이공원,36.517019,126.344648
충청남도,천안시,서북구,쌍용동 1919,단풍공원(쌍용26),어린이공원,36.806362,127.118278
충청남도,천안시,서북구,직산읍 삼은리 510,삼은공원,근린공원,36.888058,127.159965
충청남도,천안시,서북구,쌍용동 1924,희망공원(쌍용11),어린이공원,36.801759,127.118451
충청남도,천안시,서북구,쌍용동 1926,늘푸른공원(쌍용12),어린이공원,36.804148,127.119611
충청남도,천안시,서북구,차암동 547,차암공원,근린공원,36.843618,127.106988
충청남도,천안시,서북구,쌍용동 2046-4,쌍용17공원,어린이공원,36.789721,127.123742
충청남도,천안시,서북구,쌍용동 619,쌍용20공원,어린이공원,36.795511,127.124083
충청남도,천안시,서북구,쌍용동 656,쌍용19공원,어린이공원,36.798029,127.122264
충청남도,천안시,서북구,쌍용동 산85,쌍용공원,근린공원,36.810531,127.130591
충청남도,천안시,서북구,쌍용동2095,쌍용10공원,어린이공원,36.786548,127.116858
충청남도,천안시,서북구,쌍용동2101,노리공원(쌍용29),어린이공원,36.810244,127.121224
충청남도,천안시,서북구,쌍용동2102,휴공원(쌍용28),어린이공원,36.807733,127.118287
충청남도,천안시,서북구,직산읍 모시리 274,제5호 근린공원,근린공원,36.86707309,127.123139
충청남도,천안시,서북구,"직산읍 모시리 292,294",제1호 근린공원,근린공원,36.86104443,127.118435
충청남도,천안시,서북구,"직산읍 모시리 305, 318",제2호 근린공원,근린공원,36.861529,127.121324
충청남도,천안시,서북구,직산읍 삼은리 507,테크노파크공원,근린공원,36.888058,127.159965
충청남도,천안시,서북구,직산읍 신갈리 232,제3호 근린공원,근린공원,36.866921,127.113882
충청남도,천안시,서북구,직산읍 신갈리 244,제4호 근린공원,근린공원,36.863116,127.114459
충청남도,천안시,서북구,차암동 439,산동공원,소공원,36.842559,127.104032
충청남도,천안시,서북구,차암동 495,차암밤개울공원(밤개울),어린이공원,36.839799,127.101788
충청남도,천안시,서북구,성정동 354,성정공원,체육공원,36.821438,127.145767
충청남도,천안시,서북구,성거읍 요방리 산6-12,망향의동산,묘지공원,36.850704,127.188067
충청남도,천안시,서북구,불당동 1752,하늘소리공원,어린이공원,36.81039905,127.102613
충청남도,천안시,서북구,백석동 122,한들공원,수변공원,37.433804,127.729062
충청남도,천안시,서북구,"불당동 1506,1800",수피아공원,근린공원,36.821458,127.1013969
충청남도,천안시,서북구,"불당동 1512,1547,1612",아름드리공원,근린공원,36.81807892,127.1037003
충청남도,천안시,서북구,"불당동 1484,1490,1493,1499",능수버들공원,근린공원,36.819704,127.110286
충청남도,천안시,서북구,불당동 1851,하늘맞이공원,근린공원,36.804934,127.104036
충청남도,논산시,강경읍,황산리 81-23,강경 1호 역사공원(팔봉정),역사공원,36.156303,127.009788
충청남도,논산시,연무읍,안심리 75,중앙체육공원,체육공원,36.125879,127.095627
충청남도,논산시,강경읍,염천리 20,강경 1호 문화공원(강경젓갈문화체험공원),문화공원,36.16097864,127.014621
충청남도,논산시,연무읍,죽평리 390,연무 1호 문화공원(육군훈련소 상징공원),문화공원,36.108843,127.098654
충청남도,논산시,연무읍,황화정리 971-41,연무 2호 문화공원(육군훈련소 상징공원),문화공원,36.105436,127.098952
전라남도,목포시,산정동,1782,중앙,어린이공원,34.803938,126.377888
전라남도,목포시,산정동,1805,청해,어린이공원,34.803537,126.369186
전라남도,목포시,용당동,1185-6,용일,어린이공원,34.80974727,126.390389
전라남도,여수시,문수동,459-5,세종공원,어린이공원,34.75504429,127.6959727
충청남도,천안시,서북구,성정동 637,인쇄창공원(성정1),어린이공원,36.82469886,127.146845
충청남도,천안시,서북구,성정동 646-2,푸르내공원(성정3),어린이공원,36.82325996,127.138344
