County,City,Town,Village,Housing_Type,Grade,Zoning,Latitude,Longitude
경상북도,성주군,성주읍,성산리,단독주택,일반빈집,계획관리지역,35.906987,128.298554
경상북도,성주군,성주읍,예산리,단독주택,일반빈집,계획관리지역,35.9275,128.2867
경상북도,성주군,성주읍,예산리,단독주택,일반빈집,제1종일반주거지역,35.9275,128.2867
경상북도,성주군,성주읍,예산리,단독주택,일반빈집,제1종일반주거지역,35.9275,128.2867
경상북도,성주군,선남면,관화리,단독주택,특정빈집,계획관리지역,35.909387,128.345674
경상북도,성주군,선남면,관화리,단독주택,일반빈집,계획관리지역,35.909387,128.345674
경상북도,성주군,성주읍,성산리,단독주택,일반빈집,계획관리지역,35.906987,128.298554
경상북도,성주군,용암면,사곡리,단독주택,일반빈집,계획관리지역,35.8314,128.3635
경상북도,성주군,성주읍,경산리,단독주택,특정빈집,제1종일반주거지역,35.918402,128.281118
경상북도,성주군,용암면,상언리,단독주택,일반빈집,계획관리지역,35.8374,128.3316
경상북도,성주군,성주읍,용산리,단독주택,일반빈집,계획관리지역,35.9357,128.2601
경상북도,성주군,성주읍,예산리,단독주택,일반빈집,제1종일반주거지역,35.9275,128.2867
경상북도,성주군,성주읍,경산리,단독주택,일반빈집,제1종일반주거지역,35.918402,128.281118
경상북도,성주군,금수강산면,봉두리,단독주택,일반빈집,계획관리지역,35.9275,128.1336
경상북도,성주군,선남면,오도리,단독주택,일반빈집,계획관리지역,35.917287,128.359173
경상북도,성주군,용암면,동락리,단독주택,일반빈집,계획관리지역,35.8483,128.3732
경상북도,성주군,용암면,본리리,단독주택,일반빈집,계획관리지역,35.8456,128.3179
경상북도,성주군,용암면,본리리,단독주택,일반빈집,계획관리지역,35.8456,128.3179
경상북도,성주군,성주읍,대황리,단독주택,일반빈집,계획관리지역,35.909427,128.262007
경상북도,성주군,월항면,대산리,단독주택,일반빈집,계획관리지역,35.9338,128.3219
경상북도,성주군,월항면,장산리,단독주택,일반빈집,계획관리지역,35.978794,128.280304
경상북도,성주군,용암면,덕평리,단독주택,특정빈집,생산관리지역,35.8294,128.3059
경상북도,성주군,가천면,중산리,단독주택,일반빈집,계획관리지역,35.9035,128.1543
경상북도,성주군,초전면,칠선리,단독주택,일반빈집,자연녹지지역,35.9618,128.2741
경상북도,성주군,성주읍,용산리,단독주택,일반빈집,계획관리지역,35.9357,128.2601
경상북도,성주군,수륜면,수륜리,단독주택,일반빈집,계획관리지역,35.8352,128.2138
경상북도,성주군,용암면,사곡리,단독주택,특정빈집,계획관리지역,35.8314,128.3635
경상북도,성주군,성주읍,경산리,단독주택,일반빈집,제1종일반주거지역,35.918402,128.281118
경상북도,성주군,벽진면,운정리,단독주택,특정빈집,계획관리지역,35.9593,128.2279
경상북도,성주군,용암면,마월리,단독주택,일반빈집,계획관리지역,35.8633,128.2854
경상북도,성주군,수륜면,신파리,단독주택,일반빈집,계획관리지역,35.825,128.1763
경상북도,성주군,대가면,흥산리,단독주택,일반빈집,계획관리지역,35.925558,128.214524
경상북도,성주군,금수강산면,후평리,단독주택,특정빈집,계획관리지역,35.943346,128.150367
경상북도,성주군,대가면,옥성리,단독주택,일반빈집,계획관리지역,35.9121,128.2433
경상북도,성주군,벽진면,수촌리,단독주택,일반빈집,계획관리지역,35.9521,128.2164
경상북도,성주군,초전면,칠선리,단독주택,일반빈집,계획관리지역,35.9618,128.2741
경상북도,성주군,용암면,선송리,단독주택,일반빈집,계획관리지역,35.814408,128.3426
경상북도,성주군,수륜면,보월리,단독주택,일반빈집,계획관리지역,35.81807,128.264134
경상북도,성주군,선남면,용신리,단독주택,일반빈집,계획관리지역,35.917921,128.386508
경상북도,성주군,수륜면,적송리,단독주택,일반빈집,계획관리지역,35.833991,128.187979
경상북도,성주군,수륜면,백운리,단독주택,일반빈집,계획관리지역,35.800983,128.145475
경상북도,성주군,용암면,기산리,단독주택,일반빈집,계획관리지역,35.8516,128.3507
경상북도,성주군,용암면,용정리,단독주택,특정빈집,계획관리지역,35.821,128.3316
경상북도,성주군,선남면,동암리,단독주택,일반빈집,계획관리지역,35.8897,128.3495
경상북도,성주군,수륜면,수성리,단독주택,일반빈집,계획관리지역,35.86638,128.187278
경상북도,성주군,벽진면,봉계리,단독주택,일반빈집,계획관리지역,35.939473,128.22656
경상북도,성주군,월항면,대산리,단독주택,일반빈집,계획관리지역,35.9338,128.3219
경상북도,성주군,월항면,인촌리,단독주택,특정빈집,계획관리지역,36.01149,128.290539
경상북도,성주군,성주읍,대황리,단독주택,일반빈집,계획관리지역,35.909427,128.262007
경상북도,성주군,가천면,창천리,단독주택,일반빈집,제1종일반주거지역,35.8873,128.1641
경상북도,성주군,대가면,옥화리,단독주택,일반빈집,계획관리지역,35.8938,128.1937
경상북도,성주군,성주읍,금산리,단독주택,일반빈집,계획관리지역,35.9432,128.2827
경상북도,성주군,벽진면,수촌리,단독주택,일반빈집,계획관리지역,35.9521,128.2164
경상북도,성주군,벽진면,봉계리,단독주택,일반빈집,계획관리지역,35.939473,128.22656
경상북도,성주군,용암면,동락리,단독주택,일반빈집,계획관리지역,35.8483,128.3732
경상북도,성주군,성주읍,백전리,단독주택,일반빈집,자연녹지지역,35.9259,128.2737
경상북도,성주군,금수강산면,무학리,단독주택,일반빈집,계획관리지역,35.930264,128.102622
경상북도,성주군,용암면,중거리,단독주택,일반빈집,계획관리지역,35.8812,128.2674
경상북도,성주군,수륜면,수성리,단독주택,일반빈집,계획관리지역,35.86638,128.187278
경상북도,성주군,용암면,문명리,단독주택,일반빈집,계획관리지역,35.8698,128.3528
경상북도,성주군,성주읍,금산리,단독주택,일반빈집,계획관리지역,35.9432,128.2827
경상북도,성주군,수륜면,오천리,단독주택,일반빈집,농림지역,35.8152,128.2282
경상북도,성주군,성주읍,삼산리,단독주택,일반빈집,계획관리지역,35.9287,128.3023
경상북도,성주군,성주읍,경산리,단독주택,일반빈집,제1종일반주거지역,35.918402,128.281118
경상북도,성주군,성주읍,성산리,단독주택,일반빈집,계획관리지역,35.906987,128.298554
경상북도,성주군,벽진면,용암리,단독주택,일반빈집,계획관리지역,36.01138,128.20376
경상북도,성주군,수륜면,계정리,단독주택,일반빈집,계획관리지역,35.801855,128.229613
경상북도,성주군,금수강산면,어은리,단독주택,특정빈집,계획관리지역,35.9354,128.1734
경상북도,성주군,가천면,창천리,단독주택,일반빈집,제1종일반주거지역,35.8873,128.1641
경상북도,성주군,벽진면,운정리,단독주택,일반빈집,계획관리지역,35.9593,128.2279
경상북도,성주군,성주읍,대황리,단독주택,일반빈집,계획관리지역,35.909427,128.262007
경상북도,성주군,선남면,용신리,단독주택,일반빈집,계획관리지역,35.917921,128.386508
경상북도,성주군,성주읍,경산리,단독주택,일반빈집,제1종일반주거지역,35.918402,128.281118
경상북도,성주군,용암면,대봉리,단독주택,일반빈집,계획관리지역,35.838242,128.279283
경상북도,성주군,초전면,어산리,단독주택,일반빈집,계획관리지역,35.9931,128.2772
경상북도,성주군,가천면,마수리,단독주택,특정빈집,계획관리지역,35.843099,128.147025
경상북도,성주군,초전면,칠선리,단독주택,특정빈집,자연녹지지역,35.9618,128.2741
경상북도,성주군,가천면,동원리,단독주택,일반빈집,계획관리지역,35.862921,128.159393
경상북도,성주군,금수강산면,후평리,단독주택,일반빈집,계획관리지역,35.943346,128.150367
경상북도,성주군,초전면,칠선리,단독주택,일반빈집,자연녹지지역,35.9618,128.2741
경상북도,성주군,금수강산면,후평리,단독주택,일반빈집,계획관리지역,35.943346,128.150367
경상북도,성주군,금수강산면,어은리,단독주택,일반빈집,계획관리지역,35.9354,128.1734
경상북도,성주군,금수강산면,어은리,단독주택,특정빈집,계획관리지역,35.9354,128.1734
경상북도,성주군,초전면,어산리,그 외,일반빈집,계획관리지역,35.9931,128.2772
경상북도,성주군,가천면,창천리,그 외,특정빈집,제1종일반주거지역,35.8873,128.1641
경상북도,성주군,초전면,어산리,단독주택,일반빈집,계획관리지역,35.9931,128.2772
경상북도,성주군,가천면,화죽리,단독주택,특정빈집,자연녹지지역,35.8703,128.1632
경상북도,성주군,가천면,마수리,단독주택,일반빈집,계획관리지역,35.843099,128.147025
경상북도,성주군,가천면,마수리,단독주택,일반빈집,계획관리지역,35.843099,128.147025
경상북도,성주군,초전면,칠선리,단독주택,특정빈집,계획관리지역,35.9618,128.2741
경상북도,성주군,초전면,문덕리,단독주택,일반빈집,계획관리지역,35.9631,128.2458
경상북도,성주군,벽진면,용암리,단독주택,특정빈집,계획관리지역,36.01138,128.20376
경상북도,성주군,금수강산면,어은리,단독주택,일반빈집,계획관리지역,35.9354,128.1734
경상북도,성주군,금수강산면,후평리,단독주택,일반빈집,계획관리지역,35.943346,128.150367
경상북도,성주군,초전면,월곡리,단독주택,일반빈집,계획관리지역,36.0232,128.2145
경상북도,성주군,가천면,화죽리,단독주택,일반빈집,보전관리지역,35.8703,128.1632
경상북도,성주군,선남면,용신리,단독주택,일반빈집,계획관리지역,35.917921,128.386508
경상북도,성주군,용암면,대봉리,단독주택,일반빈집,계획관리지역,35.838242,128.279283
경상북도,성주군,초전면,월곡리,단독주택,특정빈집,계획관리지역,36.0232,128.2145
경상북도,성주군,초전면,어산리,단독주택,일반빈집,계획관리지역,35.9931,128.2772
경상북도,성주군,초전면,용봉리,그 외,일반빈집,-,36.0245,128.2725
경상북도,성주군,초전면,용봉리,그 외,일반빈집,농림지역,36.0245,128.2725
경상북도,성주군,월항면,유월리,그 외,특정빈집,계획관리지역,35.9618,128.3312
경상북도,성주군,수륜면,신정리,단독주택,일반빈집,계획관리지역,35.854124,128.193
경상남도,진주시,일반성면,창촌리,단독주택,4등급(구),제2종일반주거지역,35.174074,128.287437
경상남도,진주시,일반성면,개암리,단독주택,3등급(구),자연녹지지역,35.168582,128.295359
경상남도,진주시,장재동,,단독주택,4등급(구),자연녹지지역,35.2152,128.1018
경상남도,진주시,망경동,,단독주택,2등급(구),제2종일반주거지역,35.182035,128.080713
경상남도,진주시,상대동,,단독주택,4등급(구),제2종일반주거지역,35.180097,128.111759
경상남도,진주시,문산읍,상문리,단독주택,1등급(구),제2종일반주거지역,35.171264,128.197458
경상남도,진주시,미천면,벌당리,단독주택,2등급(구),계획관리지역,35.2792,128.1258
경상남도,진주시,지수면,용봉리,단독주택,1등급(구),농림지역,35.2538,128.2249
